panel,route,series,kind,x,y,yParameter,lambda,R,p,source,pointer,status,note
A,exact cell reduction,full profile y=0,proved analytic identity,-3.1415926535897931,-0.875,0.0,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.27916666666666667,0.57764582298937606,0.2791666666666667,0.5776458229893761,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.28333333333333333,0.58491171298149769,0.2833333333333333,0.5849117129814977,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.28749999999999998,0.59226899661878496,0.2875,0.592268996618785,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.29166666666666669,0.59971882349177452,0.2916666666666667,0.5997188234917745,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.29583333333333334,0.60726235765107195,0.29583333333333334,0.607262357651072,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.29999999999999999,0.61490077778923735,0.3,0.6149007777892374,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.30416666666666664,0.62263527742495761,0.30416666666666664,0.6226352774249576,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.30833333333333335,0.63046706508953698,0.30833333333333335,0.630467065089537,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.3125,0.6383973645157317,0.3125,0.6383973645157317,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.31666666666666665,0.64642741482896149,0.31666666666666665,0.6464274148289615,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.3208333333333333,0.6545584707409251,0.3208333333333333,0.6545584707409251,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.32500000000000001,0.66279180274565175,0.325,0.6627918027456517,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.32916666666666666,0.67112869731801761,0.32916666666666666,0.6711286973180176,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.33333333333333331,0.67957045711476127,0.3333333333333333,0.6795704571147613,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.33750000000000002,0.68811840117802625,0.3375,0.6881184011780263,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.34166666666666667,0.69677386514146267,0.3416666666666667,0.6967738651414627,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.34583333333333333,0.70553820143892521,0.3458333333333333,0.7055382014389252,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.34999999999999998,0.71441277951579085,0.35,0.7144127795157909,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.35416666666666669,0.72339898604294028,0.3541666666666667,0.7233989860429403,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.35833333333333334,0.73249822513342533,0.35833333333333334,0.7324982251334253,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.36249999999999999,0.7417119185618668,0.3625,0.7417119185618668,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.36666666666666664,0.75104150598660813,0.36666666666666664,0.7510415059866081,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.37083333333333335,0.76048844517466596,0.37083333333333335,0.760488445174666,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.375,0.77005421222950776,0.375,0.7700542122295078,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.37916666666666665,0.77974030182169807,0.37916666666666665,0.7797403018216981,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.3833333333333333,0.7895482274224418,0.3833333333333333,0.7895482274224418,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.38750000000000001,0.79947952154006896,0.3875,0.799479521540069,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.39166666666666666,0.80953573595949024,0.39166666666666666,0.8095357359594902,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.39583333333333331,0.81971844198466837,0.3958333333333333,0.8197184419846684,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.40000000000000002,0.83002923068413703,0.4,0.830029230684137,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.40416666666666667,0.84046971313960728,0.4041666666666667,0.8404697131396073,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.40833333333333333,0.85104152069770478,0.4083333333333333,0.8510415206977048,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.41249999999999998,0.8617463052248685,0.4125,0.8617463052248685,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.41666666666666669,0.87258573936546036,0.4166666666666667,0.8725857393654604,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.42083333333333334,0.88356151680311734,0.42083333333333334,0.8835615168031173,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.42499999999999999,0.89467535252539476,0.425,0.8946753525253948,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.42916666666666664,0.90592898309173531,0.42916666666666664,0.9059289830917353,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.43333333333333335,0.91732416690481111,0.43333333333333335,0.9173241669048111,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.4375,0.92886268448527598,0.4375,0.928862684485276,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.44166666666666665,0.94054633874997762,0.44166666666666665,0.9405463387499776,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.4458333333333333,0.95237695529366517,0.4458333333333333,0.9523769552936652,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.45000000000000001,0.96435638267424362,0.45,0.9643563826742436,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.45416666666666666,0.97648649270161303,0.45416666666666666,0.976486492701613,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
C,exact critical-point algebra,time-slice Morse wall,exact applicability boundary,0.45833333333333331,0.9887691807301443,0.4583333333333333,0.9887691807301443,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,exact wall; not ED failure,Wall controls this Morse certificate only.
