panel,series,q,x,y,unit,formula,evidenceClass,note
A,rescaled target profile,64,0.11,-0.0016475186053376278,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.112,-0.0019346932787382143,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.114,-0.0022071043795422463,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.11600000000000001,-0.0024645426561631101,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.11800000000000001,-0.0027068306118804564,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.12000000000000001,-0.0029338205996420064,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.12200000000000001,-0.0031453930123725715,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.124,-0.0033414545642926896,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.126,-0.0035219366589566703,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.128,-0.0036867938399179068,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.13,-0.0038360023201138849,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.13200000000000001,-0.0039695585862477289,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.13400000000000001,-0.0040874780746113504,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.13600000000000001,-0.004189793914958162,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.13800000000000001,-0.0042765557391932774,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.14000000000000001,-0.0043478285517931092,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.14200000000000002,-0.0044036916590136921,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.14400000000000002,-0.0044442376540782813,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.14600000000000002,-0.0044695714556681476,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.14800000000000002,-0.0044798093971612218,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.15000000000000002,-0.0044750783641833436,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.15200000000000002,-0.0044555149781490555,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.15400000000000003,-0.004421264823575799,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.156,-0.0043724817170585906,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.158,-0.0043093270158909014,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.16,-0.0042319689644091107,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.16200000000000001,-0.004140582076229693,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.16400000000000001,-0.0040353465506304531,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.16600000000000001,-0.0039164477214123083,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.16800000000000001,-0.0037840755366510548,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.16999999999999998,-0.0036384240678270785,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.17199999999999999,-0.0034796910468879727,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.17399999999999999,-0.0033080774298693549,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.17599999999999999,-0.0031237869857614897,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.17799999999999999,-0.0029270259093707451,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.17999999999999999,-0.0027180024569866401,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.182,-0.0024969266037150051,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.184,-0.0022640097213984245,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.186,-0.0020194642760900383,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.188,-0.0017635035440984048,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.19,-0.0014963413456665908,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.192,-0.001218191795393897,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.19400000000000001,-0.00092926906854837177,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.19600000000000001,-0.00062978718246115006,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.19800000000000001,-0.00031995979223028992,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.20000000000000001,0,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.20200000000000001,0.00032987982288606998,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.20400000000000001,0.00066946820152438691,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.20600000000000002,0.0010185547115166282,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.20800000000000002,0.0013769301220691588,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.21000000000000002,0.0017443865286982385,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.21200000000000002,0.0021207174760929093,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.21400000000000002,0.0025057180716549221,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.21600000000000003,0.0028991850902140848,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.21800000000000003,0.0033009170703909574,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.22000000000000003,0.0037107144030580075,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.22200000000000003,0.0041283794123256889,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.22400000000000003,0.0045537164294642829,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.22599999999999998,0.0049865318601450825,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.22799999999999998,0.0054266342453736793,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.22999999999999998,0.0058738343164637108,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.23199999999999998,0.0063279450443863294,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.23399999999999999,0.0067887816838117232,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.23599999999999999,0.0072561618121451954,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.23799999999999999,0.0077299053638453241,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.23999999999999999,0.0082098346602950956,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.24199999999999999,0.0086957744354877187,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.24399999999999999,0.0091875518577712589,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.246,0.0096849965478884859,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.248,0.010187940593532147,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,64,0.25,0.010696218560629023,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
