recordType,mu,theta,value,aux,level
profile,2.0000000000000001e-01,3.6800000000000002e+00,-2.5358419766212391e-07,-6.2652291544805216e-01,H
profile,2.0000000000000001e-01,3.6800000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.7000000000000002e+00,-2.3756735335471745e-07,-6.3583596816059484e-01,H
profile,2.0000000000000001e-01,3.7000000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.7200000000000002e+00,-2.2251441061486636e-07,-6.4514900676348563e-01,H
profile,2.0000000000000001e-01,3.7200000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.7400000000000002e+00,-2.0837183066315281e-07,-6.5446203215970278e-01,H
profile,2.0000000000000001e-01,3.7400000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.7600000000000002e+00,-1.9508860943576681e-07,-6.6377504521658315e-01,H
profile,2.0000000000000001e-01,3.7600000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.7800000000000002e+00,-1.8261620431095209e-07,-6.7308804676669909e-01,H
profile,2.0000000000000001e-01,3.7800000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.8000000000000003e+00,-1.7090845711844469e-07,-6.8240103760874138e-01,H
profile,2.0000000000000001e-01,3.8000000000000003e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.8200000000000003e+00,-1.5992151443671195e-07,-6.9171401850841041e-01,H
profile,2.0000000000000001e-01,3.8200000000000003e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.8399999999999999e+00,-1.4961374605024524e-07,-7.0102699019930248e-01,H
profile,2.0000000000000001e-01,3.8399999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.8599999999999999e+00,-1.3994566232106312e-07,-7.1033995338380440e-01,H
profile,2.0000000000000001e-01,3.8599999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.8799999999999999e+00,-1.3087983112347839e-07,-7.1965290873397436e-01,H
profile,2.0000000000000001e-01,3.8799999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.8999999999999999e+00,-1.2238079489778842e-07,-7.2896585689242632e-01,H
profile,2.0000000000000001e-01,3.8999999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.9199999999999999e+00,-1.1441498829568235e-07,-7.3827879847320954e-01,H
profile,2.0000000000000001e-01,3.9199999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.9399999999999999e+00,-1.0695065681674190e-07,-7.4759173406267165e-01,H
profile,2.0000000000000001e-01,3.9399999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.9600000000000000e+00,-9.9957776770504019e-08,-7.5690466422032143e-01,H
profile,2.0000000000000001e-01,3.9600000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,3.9800000000000000e+00,-9.3407976841252693e-08,-7.6621758947967400e-01,H
profile,2.0000000000000001e-01,3.9800000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.0000000000000000e+00,-8.7274461482251336e-08,-7.7553051034909271e-01,H
profile,2.0000000000000001e-01,4.0000000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.0200000000000005e+00,-8.1531936321784003e-08,-7.8484342731261258e-01,H
profile,2.0000000000000001e-01,4.0200000000000005e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.0400000000000000e+00,-7.6156535724516268e-08,-7.9415634083075060e-01,H
profile,2.0000000000000001e-01,4.0400000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.0600000000000005e+00,-7.1125752617719329e-08,-8.0346925134130698e-01,H
profile,2.0000000000000001e-01,4.0600000000000005e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.0800000000000001e+00,-6.6418370662319425e-08,-8.1278215926014319e-01,H
profile,2.0000000000000001e-01,4.0800000000000001e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.0999999999999996e+00,-6.2014398823039247e-08,-8.2209506498195994e-01,H
profile,2.0000000000000001e-01,4.0999999999999996e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.1200000000000001e+00,-5.7895008369698090e-08,-8.3140796888104229e-01,H
profile,2.0000000000000001e-01,4.1200000000000001e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.1399999999999997e+00,-5.4042472322619543e-08,-8.4072087131199469e-01,H
profile,2.0000000000000001e-01,4.1399999999999997e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.1600000000000001e+00,-5.0440107338729625e-08,-8.5003377261046942e-01,H
profile,2.0000000000000001e-01,4.1600000000000001e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.1799999999999997e+00,-4.7072218021009722e-08,-8.5934667309386337e-01,H
profile,2.0000000000000001e-01,4.1799999999999997e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.2000000000000002e+00,-4.3924043622198210e-08,-8.6865957306201347e-01,H
profile,2.0000000000000001e-01,4.2000000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.2199999999999998e+00,-4.0981707103791267e-08,-8.7797247279785284e-01,H
profile,2.0000000000000001e-01,4.2199999999999998e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.2400000000000002e+00,-3.8232166503222738e-08,-8.8728537256808493e-01,H
profile,2.0000000000000001e-01,4.2400000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.2599999999999998e+00,-3.5663168555428157e-08,-8.9659827262379588e-01,H
profile,2.0000000000000001e-01,4.2599999999999998e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.2800000000000002e+00,-3.3263204509623524e-08,-9.0591117320109737e-01,H
profile,2.0000000000000001e-01,4.2800000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.2999999999999998e+00,-3.1021468077901621e-08,-9.1522407452170862e-01,H
profile,2.0000000000000001e-01,4.2999999999999998e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.3200000000000003e+00,-2.8927815449019087e-08,-9.2453697679356062e-01,H
profile,2.0000000000000001e-01,4.3200000000000003e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.3399999999999999e+00,-2.6972727298391772e-08,-9.3384988021134496e-01,H
profile,2.0000000000000001e-01,4.3399999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.3600000000000003e+00,-2.5147272723713421e-08,-9.4316278495708772e-01,H
profile,2.0000000000000001e-01,4.3600000000000003e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.3799999999999999e+00,-2.3443075034667273e-08,-9.5247569120066389e-01,H
profile,2.0000000000000001e-01,4.3799999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.4000000000000004e+00,-2.1852279324815058e-08,-9.6178859910033920e-01,H
profile,2.0000000000000001e-01,4.4000000000000004e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.4199999999999999e+00,-2.0367521753846820e-08,-9.7110150880324642e-01,H
profile,2.0000000000000001e-01,4.4199999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.4400000000000004e+00,-1.8981900468882475e-08,-9.8041442044590166e-01,H
profile,2.0000000000000001e-01,4.4400000000000004e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.4600000000000000e+00,-1.7688948094370803e-08,-9.8972733415465208e-01,H
profile,2.0000000000000001e-01,4.4600000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.4800000000000004e+00,-1.6482605721275712e-08,-9.9904025004615105e-01,H
profile,2.0000000000000001e-01,4.4800000000000004e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.5000000000000000e+00,-1.5357198327625928e-08,-1.0083531682277822e+00,H
profile,2.0000000000000001e-01,4.5000000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.5200000000000005e+00,-1.4307411564084681e-08,-1.0176660887981084e+00,H
profile,2.0000000000000001e-01,4.5200000000000005e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.5400000000000000e+00,-1.3328269839937298e-08,-1.0269790118472557e+00,H
profile,2.0000000000000001e-01,4.5400000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.5600000000000005e+00,-1.2415115646758945e-08,-1.0362919374573416e+00,H
profile,2.0000000000000001e-01,4.5600000000000005e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.5800000000000001e+00,-1.1563590058984668e-08,-1.0456048657028294e+00,H
profile,2.0000000000000001e-01,4.5800000000000001e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.6000000000000005e+00,-1.0769614352633416e-08,-1.0549177966509251e+00,H
profile,2.0000000000000001e-01,4.6000000000000005e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.6200000000000001e+00,-1.0029372685514570e-08,-1.0642307303619154e+00,H
profile,2.0000000000000001e-01,4.6200000000000001e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.6399999999999997e+00,-9.3392957843494865e-09,-1.0735436668895213e+00,H
profile,2.0000000000000001e-01,4.6399999999999997e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.6600000000000001e+00,-8.6960455863576181e-09,-1.0828566062812337e+00,H
profile,2.0000000000000001e-01,4.6600000000000001e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.6799999999999997e+00,-8.0965007849688174e-09,-1.0921695485786140e+00,H
profile,2.0000000000000001e-01,4.6799999999999997e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.7000000000000002e+00,-7.5377432314225685e-09,-1.1014824938176266e+00,H
profile,2.0000000000000001e-01,4.7000000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.7199999999999998e+00,-7.0170451460878232e-09,-1.1107954420289108e+00,H
profile,2.0000000000000001e-01,4.7199999999999998e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.7400000000000002e+00,-6.5318570953765221e-09,-1.1201083932380853e+00,H
profile,2.0000000000000001e-01,4.7400000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.7599999999999998e+00,-6.0797966921231935e-09,-1.1294213474660020e+00,H
profile,2.0000000000000001e-01,4.7599999999999998e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.7800000000000002e+00,-5.6586379792548008e-09,-1.1387343047290279e+00,H
profile,2.0000000000000001e-01,4.7800000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.7999999999999998e+00,-5.2663014584767732e-09,-1.1480472650392746e+00,H
profile,2.0000000000000001e-01,4.7999999999999998e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.8200000000000003e+00,-4.9008447275469462e-09,-1.1573602284048685e+00,H
profile,2.0000000000000001e-01,4.8200000000000003e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.8399999999999999e+00,-4.5604536914981473e-09,-1.1666731948301485e+00,H
profile,2.0000000000000001e-01,4.8399999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.8600000000000003e+00,-4.2434343148989834e-09,-1.1759861643159224e+00,H
profile,2.0000000000000001e-01,4.8600000000000003e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.8799999999999999e+00,-3.9482048839102634e-09,-1.1852991368596495e+00,H
profile,2.0000000000000001e-01,4.8799999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.9000000000000004e+00,-3.6732887485003938e-09,-1.1946121124556706e+00,H
profile,2.0000000000000001e-01,4.9000000000000004e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.9199999999999999e+00,-3.4173075167268928e-09,-1.2039250910953827e+00,H
profile,2.0000000000000001e-01,4.9199999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.9400000000000004e+00,-3.1789746744724177e-09,-1.2132380727674406e+00,H
profile,2.0000000000000001e-01,4.9400000000000004e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.9600000000000000e+00,-2.9570896054438167e-09,-1.2225510574579255e+00,H
profile,2.0000000000000001e-01,4.9600000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,4.9800000000000004e+00,-2.7505319876010162e-09,-1.2318640451505278e+00,H
profile,2.0000000000000001e-01,4.9800000000000004e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.0000000000000000e+00,-2.5582565434817402e-09,-1.2411770358266931e+00,H
profile,2.0000000000000001e-01,5.0000000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.0200000000000005e+00,-2.3792881231275776e-09,-1.2504900294658008e+00,H
profile,2.0000000000000001e-01,5.0200000000000005e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.0400000000000000e+00,-2.2127170994996435e-09,-1.2598030260452864e+00,H
profile,2.0000000000000001e-01,5.0400000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.0600000000000005e+00,-2.0576950573984032e-09,-1.2691160255408165e+00,H
profile,2.0000000000000001e-01,5.0600000000000005e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.0800000000000001e+00,-1.9134307579744962e-09,-1.2784290279263859e+00,H
profile,2.0000000000000001e-01,5.0800000000000001e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.1000000000000005e+00,-1.7791863619368962e-09,-1.2877420331744871e+00,H
profile,2.0000000000000001e-01,5.1000000000000005e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.1200000000000001e+00,-1.6542738955333692e-09,-1.2970550412561952e+00,H
profile,2.0000000000000001e-01,5.1200000000000001e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.1399999999999997e+00,-1.5380519442977830e-09,-1.3063680521413159e+00,H
profile,2.0000000000000001e-01,5.1399999999999997e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.1600000000000001e+00,-1.4299225604311044e-09,-1.3156810657984850e+00,H
profile,2.0000000000000001e-01,5.1600000000000001e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.1799999999999997e+00,-1.3293283705097846e-09,-1.3249940821952642e+00,H
profile,2.0000000000000001e-01,5.1799999999999997e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.2000000000000002e+00,-1.2357498709984807e-09,-1.3343071012982637e+00,H
profile,2.0000000000000001e-01,5.2000000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.2199999999999998e+00,-1.1487028997855986e-09,-1.3436201230732132e+00,H
profile,2.0000000000000001e-01,5.2199999999999998e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.2400000000000002e+00,-1.0677362726615343e-09,-1.3529331474850816e+00,H
profile,2.0000000000000001e-01,5.2400000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.2599999999999998e+00,-9.9242957432285395e-10,-1.3622461744981316e+00,H
profile,2.0000000000000001e-01,5.2599999999999998e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.2800000000000002e+00,-9.2239109411234636e-10,-1.3715592040760320e+00,H
profile,2.0000000000000001e-01,5.2800000000000002e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.2999999999999998e+00,-8.5725589729690769e-10,-1.3808722361819048e+00,H
profile,2.0000000000000001e-01,5.2999999999999998e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.3200000000000003e+00,-7.9668402324398802e-10,-1.3901852707784315e+00,H
profile,2.0000000000000001e-01,5.3200000000000003e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.3399999999999999e+00,-7.4035880238462041e-10,-1.3994983078278880e+00,H
profile,2.0000000000000001e-01,5.3399999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.3600000000000003e+00,-6.8798528434827577e-10,-1.4088113472922448e+00,H
profile,2.0000000000000001e-01,5.3600000000000003e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.3799999999999999e+00,-6.3928877012355118e-10,-1.4181243891331909e+00,H
profile,2.0000000000000001e-01,5.3799999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.4000000000000004e+00,-5.9401344154035342e-10,-1.4274374333122333e+00,H
profile,2.0000000000000001e-01,5.4000000000000004e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.4199999999999999e+00,-5.5192108178525268e-10,-1.4367504797907118e+00,H
profile,2.0000000000000001e-01,5.4199999999999999e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.4400000000000004e+00,-5.1278988105333461e-10,-1.4460635285298884e+00,H
profile,2.0000000000000001e-01,5.4400000000000004e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.4600000000000000e+00,-4.7641332180849952e-10,-1.4553765794909561e+00,H
profile,2.0000000000000001e-01,5.4600000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.4800000000000004e+00,-4.4259913847093151e-10,-1.4646896326351280e+00,H
profile,2.0000000000000001e-01,5.4800000000000004e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.5000000000000000e+00,-4.1116834667660329e-10,-1.4740026879236430e+00,H
profile,2.0000000000000001e-01,5.5000000000000000e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.5200000000000005e+00,-3.8195433756028864e-10,-1.4833157453178285e+00,H
profile,2.0000000000000001e-01,5.5200000000000005e+00,0.0000000000000000e+00,nan,qRelative
profile,2.0000000000000001e-01,5.5400000000000000e+00,-3.5480203280174769e-10,-1.4926288047791214e+00,H
